price,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
281440,2472,26,76140,3,2.0,1,1987,False
360233,1445,44,76120,2,2,0,2017,False
878650,3823,71,76092,5,4.0,1,1947,True
156597,1036,314,76114,2,1,0,1996,False
361003,2981,372,76017,3,0.0,0,2004,False
169180,1384,219,76114,3,2,0,1970,False
247804,3527,22,76040,3,4.0,1,1950,True
361312,1502,16,76002,3,0.0,0,1995,False
367179,1399,96,76107,2,1,0,1999,False
416136,3090,50,76052,3,5.0,1,1991,True
388953,1745,7,76180,3,2.0,1,1980,True
460758,3517,242,76052,3,3.0,1,1967,True
265941,2315,68,76140,4,3.0,1,1938,True
1184215,4661,164,76092,6,4.0,1,1973,True
310953,3149,175,76028,5,4.0,1,2017,False
306063,1373,83,76013,2,2,0,1940,False
80242,2916,43,75052,4,3.0,1,1994,False
344168,2181,309,76036,4,2.0,1,1950,True
200876,1421,63,76020,3,2,0,1944,False
232974,1942,0,76140,2,0.0,0,1951,True
334898,1651,158,76002,2,0.0,0,2001,False
206616,3040,156,76126,5,4.0,1,1931,True
247861,1409,92,76013,3,1,0,1986,True
800696,4613,88,76092,7,5.0,1,2011,True
298139,1756,206,76040,2,2.0,1,1947,False
363340,1340,81,76120,2,2,0,1961,True
292648,1716,12,76013,4,0.0,0,1958,False
384510,1801,4,76180,3,0.0,0,2012,False
127119,2507,105,76040,3,3.0,1,1982,True
427588,1835,398,76180,3,2.0,1,1958,True
353175,3261,31,76126,5,5.0,1,1990,True
350402,1774,24,76120,4,0.0,0,1933,False
329051,2174,91,76040,4,0.0,0,1956,True
611436,3720,85,76135,3,3.0,1,1992,False
359930,2418,336,76135,4,3.0,1,1980,False
379265,2524,215,76126,2,3.0,1,2017,False
351881,1677,211,76120,2,0.0,0,1972,True
1556248,6407,0,76092,7,4.0,1,1939,True
58394,2693,31,75052,4,3.0,1,1951,False
343704,1543,25,76013,2,0.0,0,1951,True
374553,4844,149,76109,5,4.0,1,1959,True
369959,1431,131,76107,2,1,0,1988,True
385888,7398,5,76109,6,5.0,1,2013,True
370489,2592,150,76017,2,3.0,1,2016,False
181192,1794,39,76114,4,2.0,1,1969,True
389014,1972,9,76135,4,0.0,0,2009,True
169004,2024,79,76244,4,0.0,0,1965,False
1883934,4435,37,76092,5,6.0,1,1973,True
441099,3196,336,76126,3,4.0,1,1932,False
330556,3071,201,76002,4,5.0,1,1933,True
324985,2470,148,76020,4,2.0,1,1990,True
221502,1213,2,76114,2,2,0,2001,True
202244,2465,210,76109,4,0.0,0,1989,False
600791,3370,32,76135,3,5.0,1,1989,False
262813,2351,173,76140,3,0.0,0,1962,False
232510,1344,73,76117,2,2,0,1968,False
195061,2585,113,76140,4,0.0,0,1945,False
269799,1569,234,76180,3,3.0,1,1999,False
467851,3060,246,76135,3,0.0,0,1945,False
389817,2319,296,76020,4,3.0,1,1943,True
393660,1013,1,76020,2,2,0,1971,True
507266,3389,51,76028,5,4.0,1,2009,False
125583,2141,134,76040,4,0.0,0,1944,True
245226,2387,176,76020,2,2.0,1,1947,True
1293371,4020,130,76092,5,6.0,1,1933,True
446422,1699,51,76028,4,0.0,0,1987,True
309128,2712,101,76020,4,0.0,0,1948,True
308337,1955,365,76180,2,3.0,1,1971,True
360893,1438,109,76107,2,1,0,1960,True
383987,2991,166,76052,3,5.0,1,2011,True
391042,2158,150,76002,3,0.0,0,2017,False
71907,1643,103,76244,3,3.0,1,2003,False
412274,2507,19,76135,2,0.0,0,2003,True
231083,1295,24,76117,3,2,0,1986,True
420834,1341,39,76020,2,2,0,2010,True
48075,2515,70,75052,3,0.0,0,1954,True
467613,2575,170,76040,4,0.0,0,1967,False
345205,2534,19,76040,2,3.0,1,2012,True
291307,1129,43,76140,3,1,0,1972,True
358009,1425,290,76107,3,2,0,1994,True
262942,1635,184,76180,2,0.0,0,1985,True
462086,3091,58,76126,5,5.0,1,2009,True
345386,1323,32,76120,3,2,0,1953,True
220501,2682,174,76135,3,0.0,0,2007,False
334084,1640,152,76013,4,3.0,1,1930,True
364541,3186,103,76017,5,4.0,1,1967,True
364587,1229,101,76120,3,1,0,1997,True
517825,2837,136,76135,4,5.0,1,1955,True
116726,2548,74,75052,2,3.0,1,1954,False
315060,1957,12,76036,3,3.0,1,2009,False
301049,2034,97,76002,3,0.0,0,1934,True
344537,2291,80,76002,4,0.0,0,1962,False
269094,1989,200,76140,2,0.0,0,1951,True
387085,2159,31,76017,3,0.0,0,1979,True
458812,8109,295,76109,5,5.0,1,1954,True
449359,3046,298,76135,5,4.0,1,1961,True
344552,1367,37,76107,3,2,0,1956,True
772385,3362,212,76040,4,5.0,1,1978,False
267065,2313,229,76140,4,0.0,0,1968,False
326437,3405,116,76017,3,4.0,1,2003,True
353770,1771,123,76013,2,0.0,0,1970,False
474585,2921,0,76052,5,5.0,1,1966,True
300072,2023,75,76040,3,0.0,0,2001,True
412330,2070,26,76017,4,0.0,0,1994,True
284447,2060,109,76180,2,3.0,1,2014,True
441974,3023,32,76052,4,4.0,1,2003,False
547740,2226,59,76052,3,0.0,0,1961,True
357454,1437,2,76107,3,1,0,1979,False
278450,2198,41,76140,2,0.0,0,1990,False
314250,1305,30,76107,2,2,0,2006,False
232184,1289,57,76117,3,2,0,1938,False
437868,2962,209,76028,5,4.0,1,1990,False
231926,1323,93,76117,3,2,0,1971,False
306295,3000,29,76135,5,4.0,1,1942,True
353391,2967,0,76002,5,5.0,1,2004,True
242832,2352,47,76028,3,0.0,0,1984,False
1269608,2770,20,76092,2,0.0,0,2014,False
625062,4175,12,76052,5,4.0,1,1948,False
424650,3769,93,76109,5,0.0,0,1985,True
416354,2805,50,76028,3,5.0,1,1973,False
313448,1054,48,76002,3,2,0,1955,True
670287,3308,51,76126,4,3.0,1,1951,True
103024,1961,139,75052,4,3.0,1,2002,False
359196,2832,74,76109,5,0.0,0,1996,False
381839,2305,199,76109,4,0.0,0,1933,False
444735,1748,204,76036,2,3.0,1,2002,False
358780,1788,116,76120,2,0.0,0,1973,True
557791,3309,195,76135,4,0.0,0,1975,True
361009,1583,178,76120,4,3.0,1,2012,False
284003,1898,17,76040,2,2.0,1,1996,False
394097,3460,42,76002,4,4.0,1,2000,True
430617,3963,88,76109,4,5.0,1,1938,False
570010,7040,315,76109,7,5.0,1,1953,False
231000,1438,17,76117,2,2,0,1930,False
376001,2593,201,76002,3,0.0,0,1976,True
357460,1473,33,76107,3,1,0,2014,True
365062,1998,8,76036,2,0.0,0,1985,False
1431944,6789,144,76092,6,6.0,1,1997,True
332038,1799,33,76040,4,2.0,1,2011,True
413387,2390,100,76002,2,0.0,0,1964,False
249935,1482,76,76114,3,1,0,1938,False
279091,1791,227,76013,4,3.0,1,1932,True
975611,3402,113,76126,3,4.0,1,1956,False
414505,2463,11,76109,2,2.0,1,2015,False
227464,1815,213,76013,3,0.0,0,1994,True
350099,1650,158,76120,2,3.0,1,1936,True
310039,1501,129,76020,3,0.0,0,2002,True
338197,2024,53,76180,3,0.0,0,2015,False
385854,2390,35,76126,4,0.0,0,1985,False
313625,1452,147,76013,2,1,0,1940,False
403616,2046,82,76180,4,3.0,1,2004,False
345677,1203,97,76107,2,2,0,2001,False
168132,1841,19,76114,3,3.0,1,1992,True
677494,2497,3,76052,4,2.0,1,1981,False
425310,3265,4,76126,5,5.0,1,1969,True
252650,1466,214,76140,2,1,0,2001,True
330473,2425,247,76017,3,3.0,1,1980,False
183725,1355,101,76114,2,2,0,1942,False
407352,1352,22,76180,2,2,0,2014,False
307956,1610,10,76036,4,0.0,0,2007,True
313615,2167,135,76140,4,3.0,1,1986,False
231177,1331,9,76117,3,2,0,1995,False
711722,3793,78,76126,5,5.0,1,2012,False
274891,2351,0,76126,2,2.0,1,1965,True
365119,2827,2,76126,3,3.0,1,2003,True
302406,1988,45,76036,4,0.0,0,1989,True
303223,1111,90,76020,3,1,0,2012,False
330326,2086,162,76002,4,0.0,0,2008,True
625148,3563,45,76135,4,4.0,1,1999,False
73887,2714,12,75052,4,3.0,1,2005,False
573568,2264,236,76028,4,2.0,1,2005,False
741955,2663,242,76126,3,0.0,0,1995,False
638542,2788,7,76135,3,0.0,0,1950,False
528898,3282,273,76040,5,5.0,1,1956,True
370734,1571,395,76120,2,2.0,1,1950,True
240964,1594,277,76180,2,0.0,0,2013,True
347985,1183,63,76107,3,1,0,1942,False
419686,1625,18,76180,2,3.0,1,1940,True
106311,7083,185,76109,5,5.0,1,1987,False
200369,1352,212,76114,2,2,0,2017,False
81187,2205,75,75052,2,3.0,1,1953,True
400682,1252,291,76180,2,2,0,1988,False
328089,1914,201,76036,3,0.0,0,1940,False
112302,2732,173,75052,4,2.0,1,1971,True
312925,2237,269,76140,4,0.0,0,1969,False
126912,1727,159,76114,3,2.0,1,1935,True
315998,2128,83,76140,3,2.0,1,2000,False
429961,2061,16,76180,2,3.0,1,1939,False
511514,3889,284,76052,5,4.0,1,1995,False
68406,2355,0,76028,4,0.0,0,2013,True
353999,3265,330,76017,4,3.0,1,1984,False
431666,2972,24,76126,3,4.0,1,1939,False
522953,5939,33,76109,6,6.0,1,1947,False
349548,3242,169,76002,3,4.0,1,1972,False
357038,1168,5,76036,2,1,0,2015,True
469777,2194,187,76017,4,0.0,0,1981,True
203548,1390,39,76114,3,2,0,1949,True
362626,1957,12,76120,4,0.0,0,2013,True
211316,1721,133,75052,4,0.0,0,2012,False
354725,1914,149,76120,4,0.0,0,1990,True
230826,1370,27,76117,3,1,0,1967,True
285503,4932,4,76109,6,6.0,1,1935,True
371204,1721,268,76120,3,0.0,0,1948,True
238394,1354,4,76117,2,1,0,2005,True
1581954,5470,202,76092,5,5.0,1,2012,False
232209,1322,39,76117,3,1,0,1967,True
552416,1752,1,76180,2,3.0,1,1987,False
354203,3177,317,76002,3,0.0,0,2015,False
325090,2856,51,76002,3,3.0,1,2004,True
97020,2938,120,75052,5,4.0,1,1995,True
379725,2261,146,76126,3,0.0,0,1982,True
233473,3119,196,76052,5,0.0,0,1938,True
361516,1440,88,76120,3,1,0,1964,False
365809,2881,10,76135,5,5.0,1,1938,True
370602,1559,26,76120,4,2.0,1,2001,False
276946,2192,361,76140,2,0.0,0,1969,False
852676,3499,301,76092,4,5.0,1,1955,True
141431,1225,28,76114,2,2,0,1978,True
1695091,5414,53,76092,7,4.0,1,2006,False
53323,2652,44,75052,4,0.0,0,1974,True
1306082,3949,136,76092,4,5.0,1,1934,True
380061,1475,251,76120,3,2,0,2002,False
436618,2353,68,76126,4,0.0,0,2014,False
363465,2156,44,76120,2,0.0,0,1956,False
253175,1411,140,76114,2,2,0,1999,True
681784,4433,172,76052,5,4.0,1,1972,True
269608,1695,71,76180,3,0.0,0,1987,True
255926,1724,18,76180,2,3.0,1,1934,False
1491998,5718,258,76092,6,4.0,1,1936,False
1135090,3606,2,76092,4,5.0,1,1978,False
369458,1106,42,76036,3,1,0,2016,False
316907,1243,4,76020,3,1,0,1942,False
88386,3425,128,75052,5,4.0,1,2018,False
242045,2911,29,75052,5,4.0,1,1964,True
228996,1355,33,76117,3,1,0,1935,True
366771,2803,104,76017,4,0.0,0,1993,False
648306,3483,225,76126,3,4.0,1,1933,True
344703,1385,9,76036,2,2,0,2005,True
321713,2410,292,76140,4,0.0,0,1969,False
508328,3833,46,76052,4,0.0,0,2009,False
377975,1485,162,76036,2,1,0,1974,False
521344,3883,12,76052,5,0.0,0,1973,False
391537,2943,12,76002,3,3.0,1,2001,False
228657,1353,119,76117,2,1,0,1974,False
380998,1674,104,76120,3,0.0,0,1995,True
275849,1907,87,76140,2,2.0,1,1997,False
498406,1600,169,76040,2,0.0,0,1957,False
223797,1135,155,76114,3,2,0,1988,False
98989,5501,81,76109,6,6.0,1,2013,False
333092,1853,29,76036,3,3.0,1,2000,False
539391,2094,134,76028,2,0.0,0,2006,False
311655,1708,358,76036,4,3.0,1,1981,True
660061,2735,36,76135,2,0.0,0,1953,True
318050,1389,428,76020,2,2,0,1941,True
206563,3120,204,76028,5,4.0,1,1938,False
578623,1783,75,76109,3,0.0,0,1938,True
337347,1559,28,76120,2,0.0,0,1957,False
449377,2441,165,76040,4,2.0,1,1949,True
325523,1212,134,76040,3,2,0,1943,False
354385,1567,48,76107,3,2.0,1,1949,True
361040,1708,16,76120,2,2.0,1,1994,True
740050,2787,11,76126,4,2.0,1,1951,False
205652,1813,14,76040,2,2.0,1,1968,True
347048,2034,70,76036,3,0.0,0,2012,True
371338,1769,125,76120,4,0.0,0,2010,False
383270,2068,62,76126,4,0.0,0,2013,True
162548,2300,44,76244,4,3.0,1,2005,False
354775,1458,17,76120,2,1,0,1932,True
301666,2136,111,76002,4,3.0,1,1995,False
1878029,4215,102,76092,7,6.0,1,1959,True
305206,1338,20,76013,3,1,0,1969,False
1362618,2865,5,76092,3,4.0,1,2007,True
686058,1258,299,76040,2,1,0,1997,False
549110,2852,52,76052,3,5.0,1,2011,True
234709,1091,33,76114,2,2,0,1979,True
148043,1680,79,75052,4,2.0,1,1954,True
65537,1306,217,76244,3,2,0,1980,False
85639,2388,9,75052,3,2.0,1,1975,True
281490,1122,88,76040,3,1,0,1970,False
329349,3084,305,76109,3,3.0,1,1961,True
226066,6698,52,76109,6,6.0,1,1946,True
368570,2277,139,76017,2,2.0,1,1933,True
546888,1815,125,76052,4,2.0,1,1933,False
58281,2668,119,75052,2,0.0,0,1984,False
250756,1527,121,76040,4,0.0,0,2010,False
495742,5942,16,76109,6,6.0,1,1974,True
345593,2917,110,76017,3,5.0,1,1999,False
102080,2676,22,75052,2,0.0,0,1997,True
601490,2762,148,76135,4,2.0,1,2015,True
346110,2323,221,76109,3,3.0,1,1957,True
218519,2490,12,76109,2,3.0,1,1971,False
559090,2953,126,76126,5,5.0,1,1935,False
305346,1371,124,76013,3,2,0,1979,True
304814,1995,84,76140,4,3.0,1,1985,False
373661,1748,30,76028,2,0.0,0,2018,True
288864,1374,14,76020,2,1,0,1934,True
274637,7172,50,76109,6,5.0,1,1940,False
494268,1662,187,76028,4,2.0,1,1938,False
559902,2242,197,76135,2,0.0,0,1982,False
386203,1168,213,76017,3,2,0,1958,False
377571,2282,9,76017,2,2.0,1,2018,False
196797,2971,172,76244,3,0.0,0,1957,True
256649,1032,31,76020,2,2,0,1992,False
894591,5380,222,76092,7,5.0,1,1997,False
633590,2359,54,76028,2,0.0,0,1944,True
314093,3675,45,76017,4,4.0,1,1970,False
517082,2706,121,76126,3,0.0,0,1986,False
432304,1755,43,76002,2,2.0,1,1972,False
295198,2025,70,76180,3,0.0,0,1996,False
343721,1413,61,76020,3,2,0,1982,False
43962,1905,23,76244,2,3.0,1,1970,False
397140,2717,13,76017,2,0.0,0,1975,True
298022,1747,244,76036,2,2.0,1,2010,False
243071,1385,35,76114,2,2,0,1957,False
344579,1833,310,76036,2,2.0,1,2015,False
392719,6126,61,76109,5,6.0,1,2018,True
358606,1712,170,76017,4,0.0,0,1930,False
495154,1499,21,76020,2,2,0,2013,False
427826,3146,288,76052,5,5.0,1,1942,False
169360,1241,127,76114,2,2,0,1946,False
264396,1340,73,76140,3,1,0,2012,False
441930,1454,165,76020,3,1,0,1957,True
237587,1165,44,76114,3,2,0,2004,False
235042,1223,96,76114,3,1,0,1949,False
372781,1842,158,76135,4,2.0,1,1938,False
363311,1143,122,76120,3,2,0,2013,False
271190,1472,99,76013,2,1,0,1986,False
345914,1551,78,76107,2,0.0,0,1960,False
527410,5880,61,76109,8,4.0,1,1930,False
364485,1758,6,76036,2,3.0,1,1998,False
330064,1898,7,76002,4,0.0,0,1966,True
355227,1280,69,76107,2,1,0,2003,True
203899,2096,232,76028,3,3.0,1,1978,False
544465,1534,349,76028,4,0.0,0,1975,False
440868,2904,191,76126,4,5.0,1,1972,True
143068,2211,50,75052,4,0.0,0,1966,True
1124240,4245,220,76092,5,6.0,1,1933,True
43317,2605,11,76040,4,2.0,1,1940,False
163410,1358,81,76114,3,1,0,1996,True
626033,2924,63,76052,3,3.0,1,1964,False
140954,2631,8,75052,4,2.0,1,1964,True
292151,1166,14,76013,2,2,0,1973,True
43815,1560,5,75052,2,3.0,1,2018,True
422101,2909,43,76017,3,5.0,1,2001,False
128970,2886,52,75052,3,5.0,1,1970,True
324779,2482,110,76002,3,3.0,1,1963,True
352137,1530,441,76120,4,0.0,0,2013,False
236828,1671,333,76140,2,0.0,0,1968,True
312839,1594,156,76036,4,3.0,1,2011,True
462606,3202,395,76052,5,3.0,1,1983,True
234301,1345,67,76117,2,1,0,1965,False
627345,1855,249,76180,2,0.0,0,1939,True
244559,1098,341,76114,2,2,0,2009,False
363580,1641,87,76120,3,2.0,1,1955,False
353157,1584,132,76013,4,2.0,1,2001,True
773520,3856,261,76092,3,5.0,1,1975,True
1645119,3610,79,76092,5,4.0,1,1986,True
371144,1837,154,76120,3,2.0,1,1931,True
313024,1551,38,76109,2,0.0,0,2014,True
262317,1710,6,76180,2,2.0,1,1987,True
212111,1138,110,76020,2,1,0,1945,False
217974,1441,21,76114,2,2,0,1938,False
306583,2473,340,76140,2,0.0,0,1982,True
1277622,3998,20,76092,5,4.0,1,1978,False
518821,1959,315,76180,3,3.0,1,2006,True
666186,2628,115,76040,2,0.0,0,1966,True
277384,2246,40,76140,3,2.0,1,1984,True
508040,1948,237,76052,2,0.0,0,1952,True
293649,1528,77,76020,4,0.0,0,1956,False
230755,1296,291,76117,2,1,0,1947,False
1250885,3088,301,76092,4,4.0,1,1952,False
315548,2291,256,76040,4,0.0,0,1987,True
186075,1149,7,76114,3,2,0,1933,False
366948,1459,244,76120,3,1,0,2009,True
410044,4208,10,76002,7,6.0,1,2007,False
327384,2961,102,76002,3,3.0,1,1942,False
177626,2814,235,75052,3,4.0,1,1931,False
229315,1387,13,76117,3,1,0,1981,False
286054,1842,126,76180,4,0.0,0,1956,False
132867,2180,119,75052,3,3.0,1,1963,True
325395,2331,22,76036,3,3.0,1,1988,False
187780,1793,196,76020,3,2.0,1,1991,False
1663039,3767,87,76092,3,5.0,1,2007,True
278806,1312,105,76013,2,2,0,2016,False
326687,2088,6,76036,4,0.0,0,1997,True
263153,1045,90,76013,3,2,0,2016,False
348637,2472,8,76017,2,2.0,1,1970,False
170537,1438,18,76114,3,1,0,2009,False
484237,1351,37,76135,2,2,0,1995,True
493489,3850,18,76052,5,5.0,1,1972,True
418847,1990,169,76002,3,0.0,0,2005,False
684495,3146,47,76126,5,4.0,1,1930,False
321653,1428,55,76013,2,1,0,1949,True
230067,1263,160,76117,3,1,0,2015,True
455172,1438,164,76135,3,1,0,1975,True
316423,3530,228,76017,5,0.0,0,1937,True
238753,1320,1,76040,2,2,0,1967,False
232811,1320,20,76117,2,1,0,2011,False
393897,2983,147,76017,4,4.0,1,1935,True
1046677,5621,68,76092,7,5.0,1,1946,False
673346,3810,123,76052,4,3.0,1,2010,True
102568,3371,283,76244,4,4.0,1,1969,False
157871,2061,151,75052,4,0.0,0,1966,False
291551,1432,17,76013,2,1,0,1961,True
565975,3439,242,76052,4,5.0,1,1974,False
501086,2462,35,76040,3,0.0,0,1997,True
432655,2251,214,76002,4,2.0,1,1998,False
347253,3374,177,76135,3,0.0,0,1975,True
548695,2407,3,76040,2,0.0,0,2011,True
260762,1874,28,76180,4,2.0,1,1980,False
138637,4660,182,76109,8,5.0,1,1966,False
508749,3232,273,76052,5,4.0,1,1985,True
330178,1839,1,76040,4,3.0,1,1994,True
365660,2003,129,76002,3,0.0,0,1938,True
436389,3069,114,76135,5,0.0,0,1997,True
110639,2347,0,76244,3,0.0,0,1980,True
1440105,4324,44,76092,5,4.0,1,1931,False
269761,1236,13,76013,3,1,0,1993,True
228930,1112,204,76013,3,2,0,1950,True
217498,2865,5,76109,4,4.0,1,1942,False
237118,2172,34,76140,3,0.0,0,1953,False
547235,2935,27,76135,3,4.0,1,1932,False
182997,1564,26,76114,3,3.0,1,1992,False
362108,2341,32,76020,3,2.0,1,2011,True
286524,1117,189,76013,3,2,0,1972,False
237161,1427,39,76114,3,2,0,1989,True
434449,1583,50,76017,3,0.0,0,1972,False
188618,1182,197,76114,3,1,0,1934,False
348888,2633,174,76002,3,2.0,1,1941,False
547660,4211,38,76052,6,5.0,1,1934,True
392791,1452,57,76052,3,1,0,2012,True
338309,1484,90,76120,3,2,0,1967,True
213150,1036,186,76114,3,1,0,2014,True
156621,2632,130,76135,2,2.0,1,1990,False
561977,3634,192,76052,4,4.0,1,1967,False
414564,1254,23,76020,3,1,0,2000,True
36230,3311,5,76244,4,0.0,0,1941,False
247992,1360,152,76013,2,2,0,1948,True
30553,2696,33,75052,2,2.0,1,2007,False
189736,1465,185,76114,2,1,0,2002,True
344667,1842,30,76180,3,0.0,0,1939,False
1065417,4419,66,76092,7,5.0,1,1990,False
595299,4097,103,76052,7,5.0,1,1938,True
302813,1370,64,76107,3,2,0,1955,True
189697,2699,5,76028,3,2.0,1,1935,False
540183,1481,85,76135,2,1,0,1973,False
191320,2197,260,76180,2,0.0,0,1962,True
420158,3034,59,76135,4,4.0,1,1970,False
351730,1579,229,76013,2,0.0,0,1957,False
129369,1610,316,76114,4,0.0,0,1967,True
368920,2686,186,76002,3,0.0,0,1964,True
401334,1573,0,76028,3,0.0,0,1939,False
412385,1918,235,76028,4,2.0,1,1953,True
194589,2417,119,76126,3,0.0,0,2008,True
633898,2481,253,76028,4,3.0,1,2013,True
887361,3825,71,76052,4,4.0,1,1936,True
336556,2164,284,76036,2,3.0,1,1977,True
697224,5027,17,76092,5,5.0,1,1949,False
76181,2549,42,75052,2,2.0,1,2011,False
728989,2462,2,76040,4,2.0,1,1962,False
92192,1844,88,76244,2,0.0,0,1931,True
372756,2588,205,76028,3,2.0,1,1993,True
522975,2834,2,76126,5,4.0,1,1939,False
412889,2980,216,76002,3,4.0,1,1957,False
689714,3553,403,76135,5,0.0,0,1937,True
292465,2414,193,76040,2,3.0,1,2018,False
29515,3036,53,76244,5,0.0,0,1934,True
668990,2782,75,76135,4,0.0,0,2006,True
193802,1280,74,76114,2,1,0,1942,False
451859,2344,196,76040,3,0.0,0,1933,True
233491,1629,262,76013,2,3.0,1,1955,False
256262,2930,14,76126,3,0.0,0,1955,True
238198,1391,184,76114,3,2,0,1941,False
263014,1905,61,76140,3,0.0,0,1992,True
304860,3729,76,76135,5,3.0,1,1981,True
350805,1615,51,76120,4,0.0,0,1991,False
289862,2427,170,76040,4,0.0,0,1941,True
228587,1350,11,76117,2,1,0,2005,True
340687,2103,113,76017,4,3.0,1,1973,False
310697,1230,69,76013,3,2,0,1973,True
329232,1938,66,76013,3,0.0,0,1982,True
361522,1570,22,76120,2,0.0,0,2005,True
422284,1815,98,76180,4,0.0,0,1955,True
293906,2153,45,76013,3,0.0,0,2003,True
172302,2844,22,75052,5,5.0,1,1981,True
470840,2514,169,76028,2,0.0,0,1970,True
1005805,1790,296,76092,4,2.0,1,1963,False
325025,4601,146,76052,8,6.0,1,1937,True
716818,3327,170,76052,5,3.0,1,1977,True
260479,1528,19,76114,3,3.0,1,1983,False
582825,3154,51,76028,3,5.0,1,1989,True
325450,3160,269,76002,3,5.0,1,2012,True
456447,1729,12,76180,3,3.0,1,1983,False
379937,2345,69,76002,3,3.0,1,1935,True
151331,2003,396,75052,3,0.0,0,1947,True
344878,1443,31,76107,2,1,0,1985,True
325738,1897,2,76028,4,2.0,1,1964,False
827803,2912,396,76126,3,0.0,0,1950,False
422276,1349,49,76040,2,1,0,1969,True
313037,1866,101,76040,4,2.0,1,1980,True
270148,1291,337,76013,2,2,0,1988,True
386757,2198,122,76020,4,2.0,1,1960,False
429480,1487,325,76017,3,2,0,1966,True
366702,1996,66,76028,3,2.0,1,2016,False
819065,3608,7,76052,4,5.0,1,2002,True
514502,1542,389,76028,4,0.0,0,1934,True
233411,1332,153,76117,3,2,0,1944,True
479980,1154,51,76002,2,2,0,1947,True
370483,1594,2,76120,3,0.0,0,2002,True
399341,2990,35,76002,4,4.0,1,1969,False
267421,1840,129,76020,2,0.0,0,2018,False
343698,2287,71,76002,3,0.0,0,1946,False
201841,1287,70,76114,3,1,0,1931,False
378664,4000,348,76002,6,6.0,1,1980,True
79990,1636,0,76040,2,2.0,1,1949,False
254938,1436,105,76140,3,2,0,1933,True
349393,3484,71,76017,3,4.0,1,2010,False
550826,2138,26,76052,4,2.0,1,2003,False
306977,1607,71,76013,2,0.0,0,1966,False
512853,1857,130,76180,2,0.0,0,1970,False
336007,1874,123,76180,4,3.0,1,1999,False
31588,2704,39,76244,3,3.0,1,2000,True
287228,2061,200,76002,3,3.0,1,1947,False
386988,1496,176,76040,3,2,0,1943,True
394594,1718,111,76020,3,0.0,0,1949,True
437948,1354,13,76040,3,2,0,1944,True
460796,2522,140,76135,2,2.0,1,1972,False
252214,1959,18,76140,3,3.0,1,2004,False
275606,2181,176,76140,3,2.0,1,1979,False
744284,3565,35,76052,5,0.0,0,1940,True
303468,1814,69,76036,2,0.0,0,2008,True
571929,4137,55,76092,5,6.0,1,1938,True
71194,2204,12,76244,3,3.0,1,1982,False
233841,1332,33,76117,2,1,0,1948,False
268433,1429,1,76020,3,1,0,2006,False
351295,1243,244,76107,3,2,0,1997,True
305234,1163,99,76036,2,2,0,2012,False
342320,3329,76,76126,5,5.0,1,1967,False
374712,1087,61,76107,2,1,0,1933,True
359808,3143,2,76017,4,0.0,0,1971,False
343453,1387,62,76020,3,1,0,1954,False
729681,2915,83,76052,4,0.0,0,1960,True
692302,1773,61,76135,2,0.0,0,1953,True
236270,1343,85,76117,3,2,0,1977,True
273597,1602,204,76140,4,0.0,0,1998,False
218716,1100,149,76114,2,1,0,1971,False
438175,3768,182,76052,4,5.0,1,1983,True
522571,2577,84,76135,3,3.0,1,1969,True
323870,2369,0,76002,2,0.0,0,2001,False
402325,3479,247,76135,5,4.0,1,1941,True
229059,1318,90,76117,3,1,0,1953,False
414008,3013,87,76002,4,5.0,1,1980,False
1419702,4741,126,76092,8,4.0,1,1937,True
307654,1940,113,76036,4,0.0,0,1984,False
467815,3315,90,76028,5,4.0,1,1949,True
213625,1570,82,76140,3,0.0,0,1946,True
311801,2012,270,76036,2,0.0,0,1990,True
376452,1191,0,76020,2,1,0,1955,False
360968,1456,278,76107,3,2,0,1963,False
549795,3605,59,76052,4,5.0,1,1949,True
385979,1758,134,76180,4,0.0,0,1964,False
922412,3218,51,76126,5,5.0,1,1977,True
263285,1308,253,76140,2,2,0,2012,True
226187,1612,112,76020,3,2.0,1,1985,True
621081,2799,179,76052,2,0.0,0,2017,True
335699,1312,156,76107,3,2,0,1997,False
1318554,2858,126,76092,5,0.0,0,1993,True
338394,1834,204,76002,4,0.0,0,1998,True
311516,2349,249,76036,2,2.0,1,2017,True
432603,2377,41,76135,3,3.0,1,1995,False
376697,2333,3,76017,2,3.0,1,1980,False
276000,2392,91,76036,4,2.0,1,1999,True
693298,2969,78,76126,3,4.0,1,2012,True
341843,1895,278,76028,2,0.0,0,1941,True
226327,2033,163,76140,2,3.0,1,1939,False
792588,2907,99,76052,3,5.0,1,2006,True
282059,2308,72,76140,4,2.0,1,1974,False
559201,3618,144,76052,4,5.0,1,2002,False
177419,2996,89,76028,5,4.0,1,1935,True
319098,1732,47,76013,3,2.0,1,1967,False
353716,1644,51,76120,2,3.0,1,1995,True
211571,1595,121,76114,3,2.0,1,2004,False
958443,5207,260,76092,7,6.0,1,1980,True
152494,1693,307,76020,2,0.0,0,2005,False
301523,1469,82,76013,2,2,0,1965,False
199496,1035,170,76114,2,2,0,1938,False
624235,3522,152,76052,4,5.0,1,1943,False
382119,1870,131,76135,4,0.0,0,1957,True
567719,3145,95,76126,4,3.0,1,1956,True
299644,1729,164,76180,4,0.0,0,1953,False
340828,1330,10,76107,2,1,0,1977,False
332468,1541,81,76020,4,0.0,0,2004,True
