price,ppsf,total sq. ft.,days to sell,zip code,bedrooms,bathrooms,half bathrooms,year built,garage
318013,175.02,1817,140,76140,4,3.0,1,2018,True
467825,133.55,3503,69,76052,3,0.0,0,1942,False
387194,83.3,4648,233,76092,7,6.0,1,1934,True
587137,142.82,4111,276,76052,8,5.0,1,1934,False
298352,148.36,2011,417,76140,4,0.0,0,2006,False
288469,125.75,2294,251,76140,4,3.0,1,1940,False
394397,198.09,1991,59,76020,3,0.0,0,1972,True
532538,249.2,2137,171,76028,2,0.0,0,1945,True
64721,23.36,2770,137,75052,3,0.0,0,1941,False
475414,280.48,1695,33,76040,2,2.0,1,1986,True
340201,264.75,1285,301,76107,2,1,0,2009,True
619117,178.47,3469,49,76135,5,0.0,0,1931,False
39578,19.3,2051,232,76244,4,2.0,1,2008,True
72766,38.2,1905,239,76244,4,3.0,1,2009,False
256177,137.07,1869,232,76180,4,2.0,1,1966,True
407271,116.03,3510,92,76052,3,0.0,0,1950,True
325816,93.46,3486,208,76052,4,4.0,1,1934,False
326198,147.53,2211,21,76036,3,0.0,0,1979,False
351435,123.83,2838,263,76028,5,0.0,0,1958,True
423567,200.74,2110,119,76180,2,2.0,1,1985,True
336485,269.4,1249,169,76107,3,2,0,1964,True
631509,173.06,3649,175,76052,4,3.0,1,1999,False
259675,162.2,1601,84,76013,2,3.0,1,1967,False
233168,168.6,1383,37,76117,3,2,0,2005,True
276547,138.97,1990,18,76180,3,0.0,0,1937,False
433815,94.76,4578,118,76052,7,4.0,1,1962,False
570135,116.43,4897,335,76052,8,4.0,1,1992,False
354289,259.36,1366,135,76107,2,2,0,2002,False
232192,174.98,1327,29,76117,3,1,0,2013,False
433120,144.95,2988,82,76017,3,3.0,1,2018,True
520756,202.0,2578,158,76028,4,0.0,0,1972,False
305516,180.99,1688,100,76036,3,0.0,0,1975,True
232299,169.56,1370,129,76117,3,2,0,1941,True
357376,176.05,2030,20,76135,3,0.0,0,1937,False
397376,273.86,1451,202,76107,2,1,0,1978,False
492304,130.72,3766,69,76092,5,4.0,1,1980,True
286418,165.27,1733,272,76140,4,2.0,1,1933,False
231790,172.59,1343,303,76117,3,2,0,1969,False
323700,132.5,2443,166,76140,4,0.0,0,1953,False
167452,153.2,1093,9,76040,2,1,0,1999,False
533728,223.41,2389,156,76028,2,0.0,0,2014,False
618320,209.39,2953,20,76052,5,3.0,1,1944,True
426978,302.39,1412,231,76002,3,1,0,1992,True
348631,175.46,1987,9,76036,3,3.0,1,1949,True
295397,145.37,2032,57,76180,4,2.0,1,2014,False
204675,143.53,1426,32,76114,3,2,0,1960,True
330395,26.23,12595,13,76109,8,5.0,1,1975,False
279444,174.54,1601,149,76013,2,3.0,1,1947,True
854228,316.97,2695,0,76126,3,3.0,1,1964,True
208507,129.83,1606,111,76114,4,0.0,0,1948,False
427365,168.99,2529,75,76135,2,0.0,0,1968,True
461262,233.43,1976,175,76028,3,3.0,1,1932,False
301590,163.64,1843,115,76036,2,0.0,0,2018,True
554652,307.29,1805,285,76180,2,3.0,1,1947,True
421908,187.77,2247,117,76017,4,0.0,0,1932,False
499738,262.47,1904,73,76180,2,2.0,1,1963,True
475489,247.65,1920,49,76109,2,0.0,0,2003,False
331255,232.79,1423,46,76120,3,2,0,1987,False
357117,152.35,2344,53,76002,3,3.0,1,1946,False
396184,349.99,1132,81,76028,3,1,0,1974,False
320102,219.4,1459,110,76107,2,1,0,1956,False
234359,161.4,1452,374,76020,3,1,0,1975,True
229686,181.0,1269,116,76117,2,2,0,1958,True
349719,153.25,2282,102,76036,2,2.0,1,1941,True
352273,162.71,2165,80,76040,4,2.0,1,1957,True
303877,223.93,1357,7,76107,3,1,0,1979,False
389814,186.34,2092,35,76017,2,2.0,1,1970,False
193518,191.41,1011,178,76114,3,2,0,1966,False
278388,156.93,1774,4,76013,4,0.0,0,1962,False
307803,145.12,2121,185,76036,3,3.0,1,1990,True
182989,91.49,2000,164,76020,3,2.0,1,2017,True
292213,144.88,2017,98,76140,3,3.0,1,1975,False
110676,51.72,2140,289,76244,4,3.0,1,1967,False
350578,230.04,1524,45,76036,4,3.0,1,2005,True
345756,164.65,2100,157,76036,4,2.0,1,1945,True
318742,82.85,3847,298,76017,5,4.0,1,1977,True
233366,171.97,1357,313,76117,2,2,0,1970,True
38625,20.62,1873,135,75052,2,3.0,1,2007,True
361265,129.53,2789,6,76017,3,0.0,0,1956,True
376087,197.73,1902,11,76120,3,3.0,1,1933,False
305679,96.0,3184,164,76052,3,5.0,1,1944,True
146658,86.88,1688,100,76114,2,3.0,1,1960,True
392372,151.26,2594,88,76052,2,0.0,0,1960,True
44206,18.66,2369,98,75052,4,0.0,0,2003,False
235600,197.49,1193,332,76013,2,2,0,1949,True
369760,232.26,1592,39,76120,3,2.0,1,1940,True
281927,153.14,1841,22,76013,2,0.0,0,1998,True
332379,187.78,1770,39,76017,3,3.0,1,2004,False
512400,267.57,1915,69,76180,2,2.0,1,1943,True
44005,18.16,2423,53,75052,4,0.0,0,1994,True
341545,151.13,2260,9,76036,4,3.0,1,1946,False
276387,48.0,5758,42,76109,8,6.0,1,1948,True
256203,127.21,2014,67,76140,4,0.0,0,1997,True
799494,348.82,2292,23,76040,2,0.0,0,1998,True
360596,276.96,1302,6,76107,3,2,0,1978,True
298798,153.86,1942,155,76036,3,0.0,0,1986,False
449190,197.36,2276,3,76135,3,3.0,1,1996,True
356547,222.15,1605,175,76002,3,3.0,1,1994,False
355312,118.44,3000,233,76017,3,0.0,0,1966,True
328960,161.97,2031,0,76020,4,0.0,0,2007,False
326818,214.45,1524,346,76107,4,3.0,1,1969,True
218796,155.84,1404,63,76114,3,2,0,2017,True
374138,245.66,1523,5,76120,2,0.0,0,1935,True
381159,89.45,4261,39,76052,5,6.0,1,1930,False
294208,188.11,1564,114,76013,4,3.0,1,1974,False
383404,204.92,1871,100,76109,4,3.0,1,1931,False
267001,83.39,3202,4,76135,4,5.0,1,1954,True
433062,131.95,3282,3,76135,4,4.0,1,1983,False
64464,22.05,2924,100,75052,4,4.0,1,1950,True
362432,90.88,3988,10,76109,5,5.0,1,1984,False
244983,86.17,2843,183,76140,3,5.0,1,2005,False
212028,148.27,1430,37,76114,2,2,0,1979,False
361887,163.9,2208,89,76036,4,0.0,0,1946,False
506137,132.43,3822,82,76052,5,5.0,1,1966,False
231295,162.65,1422,161,76117,2,2,0,1935,True
313655,169.18,1854,46,76013,3,0.0,0,1947,True
354378,200.55,1767,16,76120,3,2.0,1,1975,False
605913,231.09,2622,132,76135,4,0.0,0,1974,False
371290,97.66,3802,379,76135,4,5.0,1,1984,False
163548,72.08,2269,262,76135,2,0.0,0,1963,False
205257,116.69,1759,166,76020,4,0.0,0,1957,False
399704,135.63,2947,195,76126,3,4.0,1,1959,False
505831,63.1,8016,96,76109,8,6.0,1,1947,False
107814,49.71,2169,205,75052,4,3.0,1,1937,True
332418,187.59,1772,39,76036,3,2.0,1,1987,True
82990,52.46,1582,86,76244,4,0.0,0,1938,True
349146,91.69,3808,129,76135,3,5.0,1,1939,False
515990,217.44,2373,45,76040,2,0.0,0,2013,True
529685,328.18,1614,190,76040,4,2.0,1,2006,True
396829,112.19,3537,259,76017,4,5.0,1,1997,False
310602,194.25,1599,118,76036,3,0.0,0,1930,True
338385,244.67,1383,292,76107,2,2,0,1930,False
702139,259.57,2705,131,76092,4,2.0,1,1988,False
370135,167.48,2210,41,76028,2,0.0,0,1945,False
118478,36.91,3210,249,75052,3,3.0,1,1958,False
313762,135.53,2315,137,76020,4,3.0,1,2008,True
127838,42.44,3012,166,75052,4,4.0,1,1944,False
293585,152.12,1930,35,76013,4,2.0,1,1965,True
621414,51.82,11991,26,76109,6,4.0,1,1967,False
331595,133.65,2481,141,76028,3,3.0,1,1965,True
302888,195.54,1549,15,76013,3,0.0,0,1947,False
1376809,548.53,2510,87,76092,3,2.0,1,1991,False
657545,213.14,3085,8,76126,5,4.0,1,1984,False
646020,206.53,3128,114,76135,4,4.0,1,1961,False
267687,147.08,1820,5,76036,4,2.0,1,2018,True
528097,193.16,2734,317,76028,4,0.0,0,1982,False
42006,16.04,2619,119,75052,4,0.0,0,1962,True
1166067,295.36,3948,68,76092,4,4.0,1,1957,False
292040,191.88,1522,1,76114,3,0.0,0,1934,False
404673,152.36,2656,10,76020,3,2.0,1,1961,True
126967,67.64,1877,17,76244,3,3.0,1,2003,False
400504,207.3,1932,5,76002,4,2.0,1,1947,False
296869,124.53,2384,186,76140,3,2.0,1,1970,False
538259,118.69,4535,20,76092,7,6.0,1,1989,False
464749,289.38,1606,173,76180,2,0.0,0,2002,False
336961,161.3,2089,43,76036,4,0.0,0,1956,True
50629,23.12,2190,186,75052,2,3.0,1,2015,False
374368,275.47,1359,378,76120,3,1,0,1966,True
437631,122.86,3562,17,76017,4,4.0,1,2014,True
229954,170.21,1351,299,76117,3,2,0,1981,False
344874,220.51,1564,134,76120,4,0.0,0,1974,True
231946,179.39,1293,282,76117,2,2,0,1962,False
1323818,284.69,4650,7,76092,7,4.0,1,1992,True
637521,250.5,2545,136,76126,3,0.0,0,1952,True
218810,215.79,1014,5,76114,3,1,0,2007,True
338455,222.81,1519,282,76013,3,3.0,1,1977,True
49637,20.05,2476,51,76244,2,0.0,0,2007,False
147865,50.4,2934,56,75052,3,0.0,0,1932,False
385208,217.63,1770,167,76180,2,3.0,1,1940,True
347209,167.09,2078,116,76036,3,3.0,1,1967,True
339182,247.4,1371,113,76107,3,2,0,1962,True
284081,126.03,2254,6,76020,3,3.0,1,2016,False
283143,150.21,1885,14,76140,2,0.0,0,1946,False
267474,214.49,1247,1,76114,2,2,0,1977,True
1502390,454.72,3304,109,76092,4,3.0,1,2018,True
484912,186.5,2600,95,76135,2,0.0,0,2007,True
307711,128.7,2391,317,76017,4,2.0,1,1930,False
278415,139.63,1994,21,76013,3,0.0,0,1968,False
1186127,273.93,4330,263,76092,7,6.0,1,2005,True
355391,105.39,3372,10,76126,4,5.0,1,2001,True
284510,227.79,1249,75,76013,2,2,0,1946,False
349420,226.9,1540,1,76107,4,0.0,0,2000,False
217010,145.16,1495,6,76114,2,1,0,1994,False
233346,179.64,1299,45,76117,3,1,0,2018,False
222999,191.58,1164,50,76020,2,1,0,2004,True
564069,179.53,3142,327,76126,4,4.0,1,1966,False
388202,177.83,2183,158,76002,3,0.0,0,2010,True
241384,135.23,1785,50,76140,3,3.0,1,1957,False
356792,233.05,1531,224,76120,4,0.0,0,1949,True
1358772,354.77,3830,147,76092,5,5.0,1,2006,False
374651,196.15,1910,97,76180,2,2.0,1,2011,False
1094242,349.49,3131,0,76092,3,5.0,1,1966,False
216680,152.27,1423,267,76114,3,1,0,1943,True
467060,131.05,3564,67,76126,5,3.0,1,2010,False
295265,144.67,2041,38,76020,4,2.0,1,1990,False
420356,229.08,1835,106,76126,2,0.0,0,1984,False
309452,176.03,1758,110,76002,3,2.0,1,1994,False
67389,8.08,8343,52,76109,8,5.0,1,1979,False
421242,264.1,1595,246,76040,2,3.0,1,1945,True
31261,30.29,1032,53,76244,2,1,0,1989,True
94603,65.74,1439,84,75052,3,1,0,1951,True
436360,249.92,1746,76,76036,4,3.0,1,1998,False
166361,62.94,2643,226,76244,4,3.0,1,1971,False
300373,123.1,2440,251,76140,2,0.0,0,2018,False
386906,281.59,1374,20,76107,2,2,0,2017,False
285211,256.02,1114,338,76036,3,2,0,1971,False
359521,253.72,1417,201,76180,3,2,0,1959,True
316450,154.89,2043,330,76002,2,3.0,1,1949,False
70106,26.59,2637,314,75052,3,0.0,0,1990,True
304505,124.49,2446,64,76036,2,3.0,1,2013,True
229078,172.76,1326,249,76117,2,1,0,1946,False
254653,205.7,1238,191,76013,2,1,0,2018,False
58977,20.25,2913,129,75052,4,4.0,1,1991,True
65697,28.04,2343,288,75052,4,0.0,0,1940,True
375811,149.84,2508,2,76052,4,0.0,0,2018,True
252619,184.8,1367,204,76114,2,1,0,1971,False
383767,292.73,1311,239,76107,3,1,0,2016,True
1305222,383.89,3400,17,76092,3,4.0,1,1977,True
290749,125.0,2326,16,76002,4,2.0,1,1966,True
332227,127.39,2608,33,76002,2,3.0,1,2006,True
303472,135.24,2244,4,76180,3,0.0,0,1956,False
262108,97.44,2690,175,76140,4,0.0,0,1992,True
365225,190.22,1920,102,76002,4,3.0,1,1936,False
440766,72.17,6107,27,76109,6,5.0,1,1933,False
243285,157.26,1547,0,76013,4,3.0,1,1949,True
338565,201.53,1680,21,76036,4,0.0,0,1934,False
318838,129.14,2469,35,76017,3,3.0,1,1942,True
181962,149.52,1217,84,76114,2,2,0,1977,True
218115,73.59,2964,13,76135,4,4.0,1,1969,True
418915,338.38,1238,29,76017,3,1,0,1989,False
838097,282.47,2967,304,76126,3,5.0,1,2018,True
485808,190.74,2547,8,76126,3,0.0,0,1944,True
313622,152.39,2058,0,76036,4,2.0,1,1951,True
230645,167.74,1375,316,76117,2,1,0,1967,True
303381,171.6,1768,41,76140,3,0.0,0,1942,False
387467,138.28,2802,21,76052,5,4.0,1,1945,True
361488,187.88,1924,1,76120,3,2.0,1,1996,True
236971,159.47,1486,172,76020,3,2,0,1955,False
328273,157.9,2079,74,76036,3,2.0,1,1981,False
233159,179.63,1298,115,76013,2,1,0,1987,True
194837,108.48,1796,432,76244,4,3.0,1,1944,True
492799,149.65,3293,84,76126,4,4.0,1,1978,False
270874,135.37,2001,32,76140,3,0.0,0,2015,False
232005,189.39,1225,95,76117,2,1,0,1996,True
291815,94.81,3078,37,76109,5,5.0,1,2004,False
234068,186.21,1257,94,76117,3,2,0,1953,False
46915,24.81,1891,184,76244,2,0.0,0,2009,False
99422,44.35,2242,208,75052,4,0.0,0,1982,False
736609,211.0,3491,266,76126,3,3.0,1,1995,False
253523,198.37,1278,158,76140,2,1,0,1970,True
303397,137.72,2203,4,76017,4,0.0,0,1955,True
449276,135.57,3314,54,76135,3,3.0,1,1963,False
200513,57.44,3491,19,76028,4,5.0,1,1947,False
228918,176.77,1295,37,76117,2,2,0,1986,True
819078,168.81,4852,272,76092,7,6.0,1,1934,True
116811,37.08,3150,83,76244,3,5.0,1,1971,False
333443,256.89,1298,12,76107,3,1,0,1958,False
608644,176.42,3450,59,76126,3,0.0,0,2009,False
271026,146.5,1850,10,76020,3,2.0,1,2008,False
424469,196.42,2161,126,76017,3,2.0,1,1983,False
966817,198.12,4880,323,76092,8,5.0,1,1931,True
537832,292.62,1838,49,76180,3,2.0,1,1987,False
600484,125.41,4788,152,76092,8,4.0,1,2004,True
656766,290.6,2260,225,76028,4,0.0,0,2018,True
412313,198.99,2072,275,76135,4,3.0,1,1943,True
470173,94.36,4983,44,76052,5,4.0,1,1967,False
178963,66.73,2682,104,76028,2,3.0,1,1931,True
351411,226.72,1550,46,76107,3,3.0,1,1993,True
367014,82.27,4461,99,76052,6,6.0,1,1961,True
166351,157.68,1055,26,76114,2,1,0,1936,True
705998,265.81,2656,95,76126,4,3.0,1,1940,False
445798,222.68,2002,68,76180,4,2.0,1,1949,True
335975,192.87,1742,28,76140,3,2.0,1,1938,True
432907,150.37,2879,8,76002,3,4.0,1,1935,False
371331,177.16,2096,15,76017,3,2.0,1,1931,True
337481,147.37,2290,4,76036,2,0.0,0,1967,False
399296,160.88,2482,126,76017,2,0.0,0,1953,False
434809,149.57,2907,0,76052,3,4.0,1,2017,False
556299,293.56,1895,62,76040,2,2.0,1,2002,False
504510,192.05,2627,69,76135,2,2.0,1,1978,True
1411663,321.78,4387,4,76092,7,5.0,1,2002,False
290913,168.16,1730,322,76028,3,0.0,0,2014,True
337810,227.79,1483,224,76107,3,1,0,2009,False
315305,154.03,2047,89,76114,2,0.0,0,1961,False
667531,189.26,3527,123,76052,3,0.0,0,1970,False
320849,226.75,1415,148,76013,3,1,0,1966,False
542661,192.23,2823,41,76135,3,5.0,1,1930,True
528611,294.98,1792,23,76180,3,0.0,0,1952,True
460370,139.46,3301,18,76126,3,4.0,1,1986,False
589020,248.95,2366,9,76028,3,2.0,1,1992,False
257788,138.52,1861,18,76140,3,0.0,0,1969,True
315879,209.61,1507,201,76020,3,0.0,0,1993,True
231353,180.6,1281,8,76117,2,2,0,1942,True
294763,89.16,3306,36,76140,4,5.0,1,1974,True
562397,374.18,1503,203,76040,4,0.0,0,1966,False
224617,107.16,2096,158,76028,4,3.0,1,2013,True
1166967,200.37,5824,106,76092,6,6.0,1,1970,False
274392,146.19,1877,51,76020,4,0.0,0,1991,False
607343,183.88,3303,346,76126,5,4.0,1,1964,False
1508293,260.95,5780,65,76092,8,5.0,1,1976,True
1089136,257.3,4233,71,76092,6,4.0,1,1981,False
496338,193.5,2565,50,76135,2,3.0,1,1946,False
425933,169.49,2513,382,76109,2,0.0,0,1940,False
328527,201.8,1628,220,76180,2,0.0,0,1936,True
371412,52.03,7138,191,76109,5,4.0,1,1961,False
446273,153.83,2901,44,76040,3,5.0,1,1999,False
502208,51.25,9799,15,76109,6,5.0,1,1967,False
1352567,261.52,5172,26,76092,8,4.0,1,1945,False
357102,162.39,2199,223,76017,4,3.0,1,1947,True
154284,77.76,1984,81,76028,3,0.0,0,1953,False
574833,175.52,3275,89,76126,5,4.0,1,1983,True
324393,253.23,1281,2,76107,3,2,0,2009,False
315997,188.99,1672,162,76036,2,0.0,0,1930,True
372897,223.69,1667,331,76120,3,0.0,0,1987,False
586770,374.22,1568,170,76092,4,0.0,0,1978,False
573477,267.98,2140,130,76135,3,0.0,0,2012,False
551545,105.46,5230,35,76109,6,5.0,1,1986,False
136495,81.73,1670,373,76040,2,0.0,0,1957,True
286370,204.26,1402,289,76013,3,1,0,1977,True
426815,120.57,3540,428,76135,3,4.0,1,1949,True
249923,210.91,1185,264,76140,3,2,0,1989,False
348708,248.72,1402,15,76107,3,1,0,1960,True
176339,75.33,2341,27,75052,3,2.0,1,1941,False
396035,134.43,2946,142,76017,3,5.0,1,1988,True
382805,126.97,3015,3,76002,3,0.0,0,1960,True
439318,139.73,3144,33,76052,3,5.0,1,1981,True
395317,194.35,2034,101,76028,4,2.0,1,1986,False
261945,120.16,2180,12,76036,4,0.0,0,1975,True
173221,110.61,1566,63,76040,3,3.0,1,2008,False
581861,147.34,3949,249,76052,3,4.0,1,1950,True
440634,43.4,10152,46,76109,7,6.0,1,2008,False
192583,187.7,1026,58,76114,2,1,0,1954,False
414659,163.64,2534,24,76002,4,2.0,1,1937,True
166200,105.66,1573,88,76114,3,2.0,1,1955,True
347616,204.36,1701,208,76140,3,0.0,0,2017,False
431896,107.44,4020,76,76002,6,5.0,1,1949,True
446777,155.4,2875,229,76126,4,5.0,1,2002,True
304037,144.44,2105,100,76140,4,3.0,1,1935,True
1313189,330.78,3970,76,76092,3,0.0,0,1938,True
409033,146.76,2787,115,76052,2,0.0,0,1968,True
306145,169.05,1811,21,76036,4,3.0,1,1968,False
476093,235.92,2018,30,76180,3,0.0,0,1958,True
233020,177.47,1313,5,76117,2,2,0,1968,True
500594,292.4,1712,207,76180,3,3.0,1,1971,True
1553051,391.99,3962,77,76092,3,5.0,1,1949,False
451963,423.19,1068,41,76135,2,1,0,1999,True
195939,118.75,1650,205,76180,4,0.0,0,1948,True
678123,197.88,3427,27,76052,4,4.0,1,1968,True
634363,223.05,2844,225,76126,3,5.0,1,1988,False
358099,204.63,1750,201,76180,4,0.0,0,1990,True
863531,246.23,3507,88,76092,4,3.0,1,2009,True
577534,105.49,5475,174,76052,6,5.0,1,1935,False
241763,229.59,1053,273,76114,3,2,0,1995,False
420198,49.11,8557,178,76109,6,4.0,1,2002,False
358689,231.26,1551,100,76120,4,0.0,0,1945,False
572237,340.62,1680,204,76135,3,2.0,1,1989,True
765348,540.12,1417,22,76052,2,1,0,2018,True
366871,83.78,4379,106,76109,6,6.0,1,2017,False
308655,135.55,2277,16,76028,2,0.0,0,1956,False
223650,219.7,1018,20,76114,3,1,0,1992,False
318547,99.86,3190,379,76126,5,5.0,1,1971,True
233198,185.08,1260,240,76117,3,2,0,1965,True
952853,341.52,2790,263,76092,4,0.0,0,1981,True
409663,211.82,1934,32,76017,2,2.0,1,2010,True
139477,89.12,1565,12,76040,4,0.0,0,1978,False
638466,333.4,1915,147,76040,4,2.0,1,1964,True
401906,218.78,1837,38,76109,2,3.0,1,1966,False
226698,168.55,1345,28,76117,3,2,0,1993,True
329875,158.29,2084,226,76020,4,3.0,1,2016,False
319921,105.17,3042,38,76020,4,5.0,1,1986,True
235490,177.59,1326,33,76117,3,1,0,2017,False
366357,167.59,2186,135,76028,3,0.0,0,1971,True
667196,297.59,2242,29,76135,2,0.0,0,2012,True
579307,346.06,1674,336,76126,2,2.0,1,1940,False
246475,88.66,2780,10,76017,2,0.0,0,2007,True
351830,248.64,1415,26,76020,2,1,0,2005,False
393150,201.72,1949,34,76002,3,3.0,1,1987,False
105401,42.38,2487,16,76040,2,2.0,1,1977,True
325844,223.03,1461,251,76107,3,2,0,1989,False
569118,165.83,3432,19,76052,4,5.0,1,1946,True
426426,169.62,2514,35,76002,3,3.0,1,1971,False
227302,172.59,1317,66,76117,2,1,0,1984,False
635239,215.34,2950,83,76052,4,4.0,1,1966,False
558809,82.32,6788,9,76109,7,4.0,1,2001,False
376171,226.06,1664,312,76120,4,0.0,0,1965,True
780758,199.22,3919,246,76092,5,3.0,1,2007,False
320544,218.35,1468,60,76020,3,1,0,2014,True
440487,151.58,2906,127,76040,3,5.0,1,1957,True
367628,122.34,3005,52,76017,3,3.0,1,1990,False
432346,135.02,3202,50,76040,3,4.0,1,1953,False
1012561,270.52,3743,173,76092,4,3.0,1,1967,True
762634,155.2,4914,51,76092,8,4.0,1,1940,True
734271,513.12,1431,108,76028,2,2,0,1950,True
376701,156.83,2402,22,76017,3,2.0,1,2014,False
47164,30.39,1552,237,76244,2,2.0,1,2007,False
558334,171.11,3263,9,76126,3,5.0,1,1937,True
232074,166.6,1393,124,76117,3,2,0,1944,True
366940,288.7,1271,41,76107,2,2,0,1945,False
228388,147.63,1547,3,76114,4,3.0,1,1948,True
696342,177.77,3917,218,76135,5,5.0,1,2002,True
186484,116.7,1598,9,76020,3,0.0,0,1955,True
182868,111.91,1634,20,76114,3,0.0,0,1947,False
639846,274.49,2331,211,76028,3,0.0,0,1994,False
363182,93.08,3902,219,76017,5,4.0,1,1938,True
303736,186.68,1627,79,76013,4,2.0,1,1930,False
774976,119.47,6487,40,76092,6,5.0,1,1963,True
234598,168.9,1389,27,76117,2,1,0,1989,True
362295,142.19,2548,373,76002,4,2.0,1,1938,False
313852,31.41,9993,72,76109,6,4.0,1,2006,False
331834,213.67,1553,10,76002,2,2.0,1,1977,False
232184,174.84,1328,294,76117,3,1,0,1968,True
267782,95.84,2794,6,76140,3,3.0,1,1946,False
1222258,220.66,5539,45,76092,8,6.0,1,1978,True
268142,136.88,1959,50,76180,4,0.0,0,1937,True
1281365,271.02,4728,165,76092,7,5.0,1,1931,False
52450,26.26,1997,142,76180,4,0.0,0,1990,False
230774,184.62,1250,296,76117,2,2,0,1960,True
565606,467.44,1210,30,76135,2,1,0,1946,True
237153,168.31,1409,92,76114,3,2,0,1978,True
255519,192.12,1330,92,76114,3,1,0,2010,False
413910,183.88,2251,45,76052,3,0.0,0,1937,True
158101,77.58,2038,14,76244,4,2.0,1,1974,False
231375,182.47,1268,126,76117,2,1,0,2002,True
323672,160.79,2013,46,76013,3,0.0,0,1984,True
173231,82.1,2110,386,76020,3,2.0,1,1931,False
304888,111.31,2739,40,76135,3,2.0,1,1949,False
334586,193.51,1729,10,76036,2,0.0,0,1964,False
380364,210.26,1809,17,76120,2,3.0,1,1961,False
288954,164.46,1757,196,76036,2,0.0,0,1961,False
660115,139.68,4726,62,76092,5,5.0,1,1965,True
334779,98.75,3390,87,76002,4,3.0,1,2005,True
231792,170.31,1361,16,76117,3,2,0,2001,False
134287,97.17,1382,211,76114,2,2,0,1963,False
236662,167.73,1411,151,76117,3,1,0,1972,True
682158,231.95,2941,228,76126,4,0.0,0,1955,True
445257,133.27,3341,4,76052,5,3.0,1,1937,True
214376,169.07,1268,36,76114,3,1,0,1990,True
609833,291.51,2092,274,76180,4,3.0,1,2008,False
296365,183.51,1615,247,76013,3,2.0,1,1958,True
371853,93.55,3975,30,76017,3,5.0,1,1974,True
217528,142.83,1523,213,76140,2,0.0,0,1960,False
186578,118.76,1571,89,76028,2,2.0,1,1984,True
335568,165.47,2028,47,76013,4,2.0,1,1998,True
55012,33.0,1667,279,76244,3,0.0,0,1937,False
460218,149.52,3078,291,76126,5,0.0,0,1984,False
208606,109.22,1910,4,76109,4,3.0,1,1950,True
354872,248.86,1426,64,76120,2,1,0,1983,False
376347,292.88,1285,216,76107,3,2,0,1939,True
169680,156.68,1083,41,76114,2,2,0,2004,True
143223,78.87,1816,39,76244,3,3.0,1,1978,False
347858,169.03,2058,95,76040,4,3.0,1,1955,True
310556,159.34,1949,222,76017,2,0.0,0,1989,False
368603,66.09,5577,175,76109,5,4.0,1,1989,False
843460,283.42,2976,0,76052,5,5.0,1,1933,True
27601,11.44,2413,147,75052,2,2.0,1,2015,True
231214,177.31,1304,141,76117,3,2,0,1948,False
676186,254.88,2653,18,76126,3,3.0,1,1980,True
953122,237.57,4012,335,76092,5,5.0,1,2009,False
285919,183.4,1559,202,76140,4,3.0,1,2005,False
519750,166.16,3128,176,76052,3,5.0,1,2017,True
182293,81.89,2226,20,75052,4,2.0,1,1984,True
971407,254.3,3820,153,76092,3,5.0,1,1979,True
78487,26.52,2960,186,76040,3,5.0,1,1933,False
488473,171.7,2845,30,76040,3,5.0,1,1973,True
336067,232.57,1445,0,76107,2,1,0,1936,False
230953,183.88,1256,175,76117,3,2,0,1983,True
305350,234.16,1304,177,76020,3,2,0,2002,True
383695,218.51,1756,173,76180,3,3.0,1,1956,False
341932,235.33,1453,105,76107,2,2,0,1981,True
254547,108.92,2337,145,76020,2,2.0,1,1941,True
330936,195.01,1697,218,76036,3,0.0,0,1932,True
369609,152.54,2423,165,76017,2,0.0,0,1967,False
192675,157.16,1226,158,76114,3,1,0,1967,False
1733364,348.63,4972,424,76092,5,5.0,1,1982,True
311888,241.21,1293,280,76107,3,1,0,1986,False
527712,207.11,2548,74,76126,3,0.0,0,1933,False
312206,165.1,1891,27,76036,4,3.0,1,2008,False
271463,197.28,1376,189,76013,2,2,0,1990,False
326744,225.96,1446,117,76107,2,1,0,1976,True
313634,170.64,1838,390,76036,2,0.0,0,1975,False
403056,132.89,3033,57,76028,5,4.0,1,1964,True
517841,248.48,2084,15,76180,3,0.0,0,1952,False
294317,117.59,2503,110,76002,3,0.0,0,1946,True
320467,224.73,1426,90,76107,3,2,0,1968,True
268693,182.41,1473,199,76013,3,1,0,1937,True
1666367,348.69,4779,25,76092,8,6.0,1,1981,False
235782,177.01,1332,216,76117,3,1,0,1971,True
233724,174.94,1336,1,76117,3,2,0,1953,False
638716,137.03,4661,34,76052,8,5.0,1,1931,True
265292,93.58,2835,105,76140,3,5.0,1,1930,False
1583614,315.4,5021,261,76092,6,5.0,1,2010,True
561378,282.1,1990,28,76180,4,0.0,0,1937,True
335332,134.03,2502,350,76002,4,3.0,1,1955,False
333236,301.84,1104,25,76109,2,1,0,1955,False
348420,306.98,1135,149,76036,2,1,0,2001,True
232018,169.98,1365,207,76117,3,1,0,1933,True
325658,224.75,1449,183,76017,3,2,0,1960,False
312498,99.27,3148,206,76140,5,0.0,0,1948,False
280982,103.88,2705,122,76140,4,0.0,0,2016,True
494531,157.24,3145,176,76135,3,0.0,0,1962,True
452467,124.41,3637,105,76052,4,5.0,1,1951,True
522856,150.07,3484,6,76126,3,4.0,1,2012,False
347867,159.79,2177,44,76028,2,2.0,1,2012,True
344904,179.08,1926,37,76017,3,2.0,1,1987,True
527003,161.41,3265,12,76126,4,4.0,1,2012,False
